"new_ID","ID","Type","Param","sp_name_std","Start","End","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Duration","ShiftRate","UnitRate","Areakm2","LatExtentk","Eco","kingdom","phylum","class","family","Hemisphere","bvel","bvel_lat","bvel_lat2","bvel_lat_error","bvel_angle","bvel95","bvel95_lat","bvel95_lat_error","bvel95_angle","sensitivity","validation","calibration","Boyce","TSS","signoise","mismatch","mismatch_percent","mismatch_trend","match_direction","lag_overshoot","match_direction_class","mismatch95","mismatch95_percent","mismatch95_trend","match_direction95","lag_overshoot95","match_direction95_class"
"A19_P4 Pinguicula_lusitanica 1986 2003 LAT O","A19_P4","LAT","O","Pinguicula_lusitanica",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,0.2812,"km/year",75614.52,398.56,"Ter","Plantae","Tracheophyta","Magnoliopsida","Lentibulariaceae","North hemisphere",0.0825655431157879,-0.0726374327911825,-0.0726374327911824,0.0417082217480604,151.612799114671,82.5655431157879,-0.0726374327911825,0.0417082217480604,151.612799114671,74.0066015612295,0.501333333333333,0.512416666666667,0.993,0.512416666666667,1.74156148948164,0.353837432791183,125.831234989752,6.36907379024129,"mismatch","misalignment","posneg",0.353837432791183,125.831234989752,6.36907379024129,"mismatch","misalignment","posneg"
"A19_P4 Poa_glauca 1986 2003 LAT O","A19_P4","LAT","O","Poa_glauca",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,0.2958,"km/year",75614.52,398.56,"Ter","Plantae","Tracheophyta","Liliopsida","Poaceae","North hemisphere",0.157171264826811,-0.146116902611618,-0.146116902611618,0.0959761414932073,158.382930478792,157.171264826811,-0.146116902611618,0.0959761414932073,158.382930478792,91.4619464668094,0.694416666666667,0.7005,0.998,0.7005,1.52242943233928,0.441916902611618,149.397194932934,7.95450424700912,"mismatch","misalignment","posneg",0.441916902611618,149.397194932934,7.95450424700912,"mismatch","misalignment","posneg"
"A19_P4 Potamogeton_obtusifolius 1986 2003 LAT O","A19_P4","LAT","O","Potamogeton_obtusifolius",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-1.3341,"km/year",75614.52,398.56,"Ter","Plantae","Tracheophyta","Liliopsida","Potamogetonaceae","North hemisphere",0.153754737308863,-0.148430737460823,-0.148430737460823,0.121445515077708,195.121803988838,153.754737308863,-0.148430737460823,0.121445515077708,195.121803988838,88.9414949059561,0.630833333333333,0.638,0.999,0.638,1.22220023823727,-1.18566926253918,88.874092087488,-21.3420467257052,"match","lag","negneg",-1.18566926253918,88.874092087488,-21.3420467257052,"match","lag","negneg"
"A19_P4 Potentilla_anglica 1986 2003 LAT O","A19_P4","LAT","O","Potentilla_anglica",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.0674,"km/year",75614.52,398.56,"Ter","Plantae","Tracheophyta","Magnoliopsida","Rosaceae","North hemisphere",0.317816137602218,-0.292977785319177,-0.292977785319178,0.180141463008351,202.802419444027,317.816137602218,-0.292977785319177,0.180141463008351,202.802419444027,93.081757080738,0.7045,0.709083333333333,0.996,0.709083333333333,1.62637618472986,0.225577785319177,-334.685141423111,4.06040013574519,"match","overshoot","negneg",0.225577785319177,-334.685141423111,4.06040013574519,"match","overshoot","negneg"
"A19_P4 Rosa_caesia 1986 2003 LAT O","A19_P4","LAT","O","Rosa_caesia",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,0.7562,"km/year",75614.52,398.56,"Ter","Plantae","Tracheophyta","Magnoliopsida","Rosaceae","North hemisphere",0.0345861781992043,-0.0147192884768498,-0.0147192884768496,0.040656985009363,244.812430839956,34.5861781992043,-0.0147192884768498,0.040656985009363,244.812430839956,87.3937714771323,0.531,0.539333333333333,0.992,0.539333333333333,0.36203590781412,0.77091928847685,101.946480888237,13.8765471925833,"mismatch","misalignment","posneg",0.77091928847685,101.946480888237,13.8765471925833,"mismatch","misalignment","posneg"
"A19_P4 Salix_myrsinites 1986 2003 LAT O","A19_P4","LAT","O","Salix_myrsinites",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,0.0116,"km/year",75614.52,398.56,"Ter","Plantae","Tracheophyta","Magnoliopsida","Salicaceae","North hemisphere",0.26668220410443,-0.26399896263056,-0.26399896263056,0.118200319724614,171.86541680411,266.68220410443,-0.26399896263056,0.118200319724614,171.86541680411,84.4744894301471,0.537666666666667,0.544,0.993,0.544,2.23348772021625,0.27559896263056,2375.85312612552,4.96078132735008,"mismatch","misalignment","posneg",0.27559896263056,2375.85312612552,4.96078132735008,"mismatch","misalignment","posneg"
"A19_P4 Ulex_gallii 1986 2003 LAT O","A19_P4","LAT","O","Ulex_gallii",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,1.3603,"km/year",75614.52,398.56,"Ter","Plantae","Tracheophyta","Magnoliopsida","Fabaceae","North hemisphere",0.158927066282319,-0.138408725502703,-0.138408725502703,0.0932028974205571,150.562766012901,158.927066282319,-0.138408725502703,0.0932028974205571,150.562766012901,85.7632129746835,0.517333333333333,0.526666666666667,0.998,0.526666666666667,1.48502599525597,1.4987087255027,110.174867713203,26.9767570590487,"mismatch","misalignment","posneg",1.4987087255027,110.174867713203,26.9767570590487,"mismatch","misalignment","posneg"
"A19_P4 Vandenboschia_speciosa 1986 2003 LAT O","A19_P4","LAT","O","Vandenboschia_speciosa",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.0076,"km/year",75614.52,398.56,"Ter","Plantae","Tracheophyta","Polypodiopsida","Hymenophyllaceae","North hemisphere",0.0231424268369489,-0.00367486532104302,-0.003674865321043,0.100543612664305,99.1368694920771,23.1424268369489,-0.00367486532104302,0.100543612664305,99.1368694920771,62.4152463303977,0.277416666666667,0.31225,0.961,0.31225,0.0365499629828566,-0.00392513467895698,51.6465089336445,-0.0706524242212256,"match","lag","negneg",-0.00392513467895698,51.6465089336445,-0.0706524242212256,"match","lag","negneg"
"A196_P3 Rhinoptera_bonasus 1973 2006 LAT O","A196_P3","LAT","O","Rhinoptera_bonasus",1973,2006.5,"small",2,"TWO","CensusPeriods","abundance","Resampling",34.5,0.8878,"km/year",207609.73,813.65,"Mar","Animalia","Chordata","Elasmobranchii","Myliobatidae","North hemisphere",0.312228684947088,0.152670624612502,0.152670624612502,0.277340497370833,60.7270602645029,312.228684947088,0.152670624612502,0.277340497370833,60.7270602645029,88.760851463964,0.733666666666667,0.74,0.664,0.74,0.550480820723291,0.735129375387498,82.8034890051248,25.3619634508687,"match","overshoot","pospos",0.735129375387498,82.8034890051248,25.3619634508687,"match","overshoot","pospos"
"A204_P1 Andrena_falsifica 1960 2006 LAT O","A204_P1","LAT","O","Andrena_falsifica",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,0.6705,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.000907059157251699,-0.000757045263573643,-0.000757045263573643,0.00140906685117736,213.424219625012,0.907059157251699,-0.000757045263573643,0.00140906685117736,213.424219625012,82.6046647456778,0.20725,0.332583333333333,0.916,0.332583333333333,0.537267101941321,0.671257045263574,100.112907571003,31.2134526047562,"mismatch","misalignment","posneg",0.671257045263574,100.112907571003,31.2134526047562,"mismatch","misalignment","posneg"
"A204_P1 Andrena_flavipes 1960 2006 LAT O","A204_P1","LAT","O","Andrena_flavipes",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,0.4314,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.0130389264010598,-0.0129927253713555,-0.0129927253713555,0.0101807483635018,175.175293923849,13.0389264010598,-0.0129927253713555,0.0101807483635018,175.175293923849,84.976559218778,0.452333333333333,0.465083333333333,0.979,0.465083333333333,1.27620533456408,0.444392725371355,103.011758315103,20.664261729768,"mismatch","misalignment","posneg",0.444392725371355,103.011758315103,20.664261729768,"mismatch","misalignment","posneg"
"A204_P1 Andrena_fucata 1960 2006 LAT O","A204_P1","LAT","O","Andrena_fucata",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,1.2088,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.00907560690110703,0.00785368741032383,0.00785368741032381,0.00565824830787005,329.924092746356,9.07560690110703,0.00785368741032383,0.00565824830787005,329.924092746356,82.6815366303746,0.430916666666667,0.451583333333333,0.976,0.451583333333333,1.38800684999987,1.20094631258968,99.3502905848508,55.8440035354199,"match","overshoot","pospos",1.20094631258968,99.3502905848508,55.8440035354199,"match","overshoot","pospos"
"A204_P1 Andrena_fulva 1960 2006 LAT O","A204_P1","LAT","O","Andrena_fulva",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,1.3602,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.0190813426951957,-0.0189888767841378,-0.0189888767841378,0.0107294800318385,174.357136753516,19.0813426951957,-0.0189888767841378,0.0107294800318385,174.357136753516,84.2247021805942,0.56,0.569416666666667,0.996,0.569416666666667,1.76978536963492,1.37918887678414,101.396035640651,64.1322827704624,"mismatch","misalignment","posneg",1.37918887678414,101.396035640651,64.1322827704624,"mismatch","misalignment","posneg"
"A204_P1 Andrena_fulvida 1960 2006 LAT O","A204_P1","LAT","O","Andrena_fulvida",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,0.2146,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.014823969338624,0.011255885120926,0.011255885120926,0.0109775550159392,319.402794717336,14.823969338624,0.011255885120926,0.0109775550159392,319.402794717336,82.5693028097249,0.489,0.572416666666667,0.945,0.572416666666667,1.02535447142671,0.203344114879074,94.7549463555797,9.45550134187694,"match","overshoot","pospos",0.203344114879074,94.7549463555797,9.45550134187694,"match","overshoot","pospos"
"A204_P1 Andrena_lapponica 1960 2006 LAT O","A204_P1","LAT","O","Andrena_lapponica",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,-0.208,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.00474252966162322,-0.000550893191680187,-0.00055089319168021,0.00464460750533668,263.329451904617,4.74252966162322,-0.000550893191680187,0.00464460750533668,263.329451904617,77.7876378947368,0.308416666666667,0.35625,0.926,0.35625,0.118609202402401,-0.20744910680832,99.7351475039999,-9.64638346658687,"match","lag","negneg",-0.20744910680832,99.7351475039999,-9.64638346658687,"match","lag","negneg"
"A204_P1 Andrena_minutuloides 1960 2006 LAT O","A204_P1","LAT","O","Andrena_minutuloides",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,0.3262,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.00902802978076197,0.00301094876341007,0.00301094876341009,0.017949332765148,289.48202829163,9.02802978076197,0.00301094876341007,0.017949332765148,289.48202829163,81.3520647672978,0.42225,0.470916666666667,0.966,0.470916666666667,0.167747113656302,0.32318905123659,99.0769623656008,15.0282908825014,"match","overshoot","pospos",0.32318905123659,99.0769623656008,15.0282908825014,"match","overshoot","pospos"
"A204_P1 Andrena_nigriceps 1960 2006 LAT O","A204_P1","LAT","O","Andrena_nigriceps",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,-0.1101,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.0277006610842271,0.0275817037017143,0.0275817037017143,0.0149725928231338,5.31182556433946,27.7006610842271,0.0275817037017143,0.0149725928231338,5.31182556433946,89.9381581088664,0.554666666666667,0.594,0.965,0.594,1.84214611507357,-0.137681703701714,125.051501999741,-6.40219922212972,"mismatch","misalignment","negpos",-0.137681703701714,125.051501999741,-6.40219922212972,"mismatch","misalignment","negpos"
"A204_P1 Andrena_ovatula 1960 2006 LAT O","A204_P1","LAT","O","Andrena_ovatula",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,0.5647,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.0145919229244207,-0.0118738701949769,-0.0118738701949769,0.00829517711661646,144.461877038806,14.5919229244207,-0.0118738701949769,0.00829517711661646,144.461877038806,86.8055681895093,0.452666666666667,0.4925,0.977,0.4925,1.43141852525268,0.576573870194977,102.102686416677,26.8106849640664,"mismatch","misalignment","posneg",0.576573870194977,102.102686416677,26.8106849640664,"mismatch","misalignment","posneg"
"A204_P1 Andrena_praecox 1960 2006 LAT O","A204_P1","LAT","O","Andrena_praecox",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,0.3381,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.0285982606587155,0.0197862883523483,0.0197862883523483,0.0107760462774334,46.221654481179,28.5982606587155,0.0197862883523483,0.0107760462774334,46.221654481179,80.8104493874919,0.489083333333333,0.517,0.969,0.517,1.83613617118401,0.318313711647652,94.1477999549399,14.8015875916158,"match","overshoot","pospos",0.318313711647652,94.1477999549399,14.8015875916158,"match","overshoot","pospos"
"A204_P1 Andrena_ruficrus 1960 2006 LAT O","A204_P1","LAT","O","Andrena_ruficrus",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,-1.1062,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.016626407906164,0.0155095702414389,0.0155095702414389,0.01163487558451,21.1200528265694,16.626407906164,0.0155095702414389,0.01163487558451,21.1200528265694,83.7086207088514,0.4105,0.449083333333333,0.937,0.449083333333333,1.33302415902818,-1.12170957024144,101.402058419946,-52.1594950162269,"mismatch","misalignment","negpos",-1.12170957024144,101.402058419946,-52.1594950162269,"mismatch","misalignment","negpos"
"A204_P1 Andrena_tibialis 1960 2006 LAT O","A204_P1","LAT","O","Andrena_tibialis",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,0.8632,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.00598339075922055,0.00347160668308899,0.00347160668308899,0.00381029793675878,54.5348793564722,5.98339075922055,0.00347160668308899,0.00381029793675878,54.5348793564722,92.5547679468042,0.58325,0.614083333333333,0.932,0.614083333333333,0.911111608779366,0.859728393316911,99.5978212832381,39.9773702892364,"match","overshoot","pospos",0.859728393316911,99.5978212832381,39.9773702892364,"match","overshoot","pospos"
"A204_P1 Andrena_varians 1960 2006 LAT O","A204_P1","LAT","O","Andrena_varians",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,1.1695,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.0142800685995433,0.0140514495138905,0.0140514495138905,0.00772238979576312,10.2662028753105,14.2800685995433,0.0140514495138905,0.00772238979576312,10.2662028753105,82.8253505635445,0.206333333333333,0.428833333333333,0.935,0.428833333333333,1.81957268222847,1.15544855048611,98.7985079509286,53.7283575976041,"match","overshoot","pospos",1.15544855048611,98.7985079509286,53.7283575976041,"match","overshoot","pospos"
"A204_P1 Andrena_ventralis 1960 2006 LAT O","A204_P1","LAT","O","Andrena_ventralis",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,0.2544,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Andrenidae","North hemisphere",0.00642310481035073,-0.0027524633515666,-0.00275246335156662,0.00907061387752021,115.374012628419,6.42310481035073,-0.0027524633515666,0.00907061387752021,115.374012628419,87.8817891024755,0.569583333333333,0.602583333333333,0.909,0.602583333333333,0.303448409196213,0.257152463351567,101.081943141339,11.9575895458478,"mismatch","misalignment","posneg",0.257152463351567,101.081943141339,11.9575895458478,"mismatch","misalignment","posneg"
"A204_P1 Anthophora_retusa 1960 2006 LAT O","A204_P1","LAT","O","Anthophora_retusa",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,0.4022,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Apidae","North hemisphere",0.00181633090667884,-0.00177382986466387,-0.00177382986466387,0.0012159909038231,167.580890921845,1.81633090667884,-0.00177382986466387,0.0012159909038231,167.580890921845,89.2939957028001,0.5385,0.601166666666667,0.915,0.601166666666667,1.458752577085,0.403973829864664,100.441031791314,18.7847830887069,"mismatch","misalignment","posneg",0.403973829864664,100.441031791314,18.7847830887069,"mismatch","misalignment","posneg"
"A204_P1 Boloria_aquilonaris 1960 2006 LAT O","A204_P1","LAT","O","Boloria_aquilonaris",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,-0.1452,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Nymphalidae","North hemisphere",0.00366554492277494,-0.00303675156197157,-0.00303675156197155,0.00395442388004533,214.059295208611,3.66554492277494,-0.00303675156197157,0.00395442388004533,214.059295208611,86.9514735827227,0.426083333333333,0.432166666666667,0.999,0.432166666666667,0.767937796778822,-0.142163248438028,97.9085733044273,-6.61059105236832,"match","lag","negneg",-0.142163248438028,97.9085733044273,-6.61059105236832,"match","lag","negneg"
"A204_P1 Brachyopa_insensilis 1960 2006 LAT O","A204_P1","LAT","O","Brachyopa_insensilis",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,2.6067,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Syrphidae","North hemisphere",0.0275055324205368,0.0196732875880162,0.0196732875880161,0.0191794334923722,315.663558749558,27.5055324205368,0.0196732875880162,0.0191794334923722,315.663558749558,88.6260472962321,0.438666666666667,0.528583333333333,0.958,0.528583333333333,1.02574914925618,2.58702671241198,99.2452799482865,120.296742127157,"match","overshoot","pospos",2.58702671241198,99.2452799482865,120.296742127157,"match","overshoot","pospos"
"A204_P1 Brachyopa_pilosa 1960 2006 LAT O","A204_P1","LAT","O","Brachyopa_pilosa",1960.5,2006,"moderate",2,"TWO","CensusPeriods","occurrence","Model",46.5,1.109,"km/year",36832.07,279.02,"Ter","Animalia","Arthropoda","Insecta","Syrphidae","North hemisphere",0.00501676137007733,-0.00350742464573748,-0.00350742464573751,0.00498406577362499,134.358144201273,5.01676137007733,-0.00350742464573748,0.00498406577362499,134.358144201273,88.5986551355683,0.561416666666667,0.623916666666667,0.947,0.623916666666667,0.703727600124842,1.11250742464574,100.316269129462,51.7315952460268,"mismatch","misalignment","posneg",1.11250742464574,100.316269129462,51.7315952460268,"mismatch","misalignment","posneg"
